PlayerName,Club,DistanceCovered(InKms),Goals,MinutestoGoalRatio,ShotsPerGame,AgentCharges,BMI,Cost,PreviousClubCost,Height,Weight,Score,LastName,FirstName,FullName,PlayerID,Goals_x_ShotsPerGame,DistanceCovered(InKms)_x_Goals,Weight_x_DistanceCovered(InKms),BMI_x_DistanceCovered(InKms),Cost_x_Goals,ShotsPerGame_x_MinutestoGoalRatio,GoalToShotRatio,GoalsPerDistance,ShotsPerDistance,ScoringRate,BMI_Category,ScorePerMillion,GoalsPerMillion,CostGrowth,ScoreToAgentRatio,ExpectedScore,ValueAssessment,ValueCategory,Club_CHE,Club_LIV,Club_MUN,ClubMeanScore,ClubEffect,ClubStrengthIndex
"Rice, Master. Arthur",LIV,1.4494879274253378,1.605784486055929,1.0926368218311138,1.252745603297072,0.36039939097425694,1.1298028540274323,1.0197598076272736,0.47040973835511884,0.2642137682220304,0.8040159374997287,17.24,Rice,Master. Arthur,Master. Arthur Rice,Master. Arthur Rice (LIV),1.997104677832124,2.0898666922768205,1.221255557854175,1.6516485685059215,1.8269798819233196,1.2129562729868693,0.9967886529998159,0.9155194834521853,-0.42462020802152217,-1.054529279308855,Overweight,-1.0610851692944947,-0.42361025697657817,0.49469755930224985,-0.3600062841548832,1.0197598076272738,-1.4351527328014888,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rice, Master. Eric",LIV,1.0362296672657747,3.216404423975573,1.3232090015561055,0.7990485469678628,1.6656296177458902,-0.3581260889516611,-0.38262448364544904,0.5469387485690214,1.0660611275300094,0.33006293135111814,9.89,Rice,Master. Eric,Master. Eric Rice,Master. Eric Rice (LIV),3.3416339026433666,3.4788794892081603,0.6423412350512416,0.28493952711153053,0.8452668881936629,1.0654826130575321,2.6549706864917497,2.5301422672118066,-0.5006259438453107,-1.2402724310647015,Normal,-0.9418465465500888,1.9076015584827852,-0.558556793252531,-0.8849932414663052,-0.38262448364544943,-0.8233295380104124,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rice, Master. Eugene",LIV,1.3346939662699038,3.105327186877666,1.4384950914186005,1.252745603297072,0.9919624039282731,0.1965003807963297,0.22752449046181775,0.6999967689968263,1.1174615992805208,0.7393859821158268,13.06,Rice,Master. Eugene,Master. Eugene Rice,Master. Eugene Rice (LIV),3.4958230339290597,3.5441939013397676,1.1153221312797905,0.8666422984758895,1.6728221648461126,1.3967311415141976,2.315071538063618,2.2747127057034633,-0.21610730799453687,-1.330822217545676,Normal,-1.0256615782571807,0.8170833929686082,-0.16232481879951902,-0.7015857127774232,0.2275244904618177,-1.1064147093576255,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rice, Master. George Hugh",LIV,0.7148065760305571,-0.5602216373532473,0.17034810293115205,0.1941191385289174,0.21303468795165323,0.07792506657434588,-0.5104043735108452,0.24082270771341147,-0.054469156631139735,-0.043354588644755526,8.84,Rice,Master. George Hugh,Master. George Hugh Rice,Master. George Hugh Rice (LIV),-0.4603274323478535,-0.31357705495062077,0.20734969354063756,0.4315953686650407,-0.6245107979123103,0.1458519952417629,-0.6256626054445745,-0.7767764781668387,-1.046368323878877,-0.24339404778791432,Normal,-1.2154325343625025,-0.1276586197122353,-0.579337208638444,-0.7178304464464734,-0.5104043735108457,-0.9983793531147835,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rintamaki, Mr. Matti",LIV,0.6918477837994707,1.4947072489580229,1.006172254434243,0.9502808990776002,0.42355569226965856,0.8964772357196571,-0.6701292358425903,1.5418158813497533,1.2819431088821567,1.3282366867247062,8.87,Rintamaki,Mr. Matti,Mr. Matti Rintamaki,Mr. Matti Rintamaki (LIV),1.751772637830889,1.635936803762796,1.31616471426141,1.0116008112441723,-0.10065374029865792,0.9911785767085193,1.020274236512438,1.1302445439789806,0.4478907463828176,-0.9832278758929013,Overweight,-0.4741832040800711,1.5046483936895911,-0.9376353181344976,-0.7623026111329503,-0.6701292358425908,-0.40244572822073477,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Risien, Mr. Samuel Beard",LIV,0.7377653682616455,0.2173190223320982,0.17034810293115205,-0.10834556569055595,0.5288161944286612,0.14677524902582054,0.23071898770845248,0.7765257792107287,1.436144524133691,0.9045514236524634,14.69,Risien,Mr. Samuel Beard,Mr. Samuel Beard Risien,Mr. Samuel Beard Risien (LIV),0.14683510240380845,0.43590318635926245,0.9914275526746033,0.4944075912349504,0.2628535210517284,-0.01901599380744627,0.2338934648841892,-0.06664030608142778,-1.6672686572877058,-0.24339404778791432,Normal,-0.15854502328111195,-0.4349309988679928,-0.1829781278039813,-0.5323000449832228,0.2307189877084517,-0.1287433227205183,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Robins, Mr. Alexander A",LIV,1.2428587973455563,0.16178040378314518,1.2367444341592329,0.9502808990776002,-0.4606325258659639,0.024374924667643075,-0.24206660479351313,1.0061128098524361,1.3230634862825665,0.7465670882695943,8.64,Robins,Mr. Alexander A,Mr. Alexander A Robins,Mr. Alexander A Robins (LIV),0.45247222486344923,0.5546087011380345,1.081607016902076,0.684320437399583,-0.15634666060795283,1.110670055010239,-0.1811987726596354,-0.27647836867773357,-0.6004830034347601,-1.1713550460051867,Normal,-2.287951158625673,-0.029441262179562916,-0.5657079483448492,-0.475117772315415,-0.24206660479351352,-2.0903381488650306,Overvalued,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rogers, Mr. William John",LIV,0.8525593294170795,0.7727052078216305,0.9485292095029945,0.7990485469678628,0.8445977009056693,1.5276039081915085,0.21794099872191267,1.6183448915636558,1.4155843354334876,1.8668196482572172,14.98,Rogers,Mr. William John,Mr. William John Rogers,Mr. William John Rogers (LIV),0.9897356867655964,1.011493038019886,1.837540288003381,1.5725873254155511,0.5227060926747887,0.8737668551493918,0.42403041946069936,0.4022330067722243,-0.15441084011253384,-0.9351802779106599,Overweight,0.03998683246507318,-0.18413763220475107,-0.40765079021138007,-0.6022305451605117,0.21794099872191233,0.09347208909562461,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rommetvedt, Mr. Knud Paust",LIV,0.7607241604927318,-0.6157602559022003,0.8332431196404996,0.3453514906386534,-0.5237888271613655,-0.6144017680765942,-0.813881611941161,0.3173517179273139,0.7782184857271445,-0.007449057875921445,7.82,Rommetvedt,Mr. Knud Paust,Mr. Knud Paust Rommetvedt,Mr. Knud Paust Rommetvedt (LIV),-0.46992142273896337,-0.3538841719688351,0.25415612874184285,-0.047250384066222534,-0.8474256486104402,0.5544296607639408,-0.7218616267870677,-0.8402536929175543,-0.842877962599459,-0.8378289355937009,Normal,-0.6770348041957376,0.29255085593248914,-0.8285595359555349,-0.5044554111651858,-0.8138816119411616,-0.5197228420508382,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rosblom, Mr. Viktor Richard",LIV,-0.18058632098183042,3.9939450836609183,0.5162063725186369,0.3453514906386534,1.1814313078144778,0.9806274587159035,-0.615822782649797,1.0826418200663386,0.531496221324692,0.8830081051911632,8.97,Rosblom,Mr. Viktor Richard,Mr. Viktor Richard Rosblom,Mr. Viktor Richard Rosblom (LIV),3.795977876165208,3.4414213045446362,0.5660004997941859,0.5382727592544608,0.7562512758484078,0.3984479050694487,3.654837551624756,4.044934404014499,1.0736202875071472,-0.5611490324573859,Overweight,-0.65204159659166,3.034398403970691,-0.8301558532397638,-0.8672926797153296,-0.6158227826497974,-0.5381842053819537,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rouse, Mr. Richard Henry",LIV,0.9214357061103406,-0.06037407041266796,1.3520305240217299,0.9502808990776002,2.8866514427903214,0.6402015565947226,0.03904915291035827,1.159170830280241,1.1688620710310322,1.0768979713428675,11.63,Rouse,Mr. Richard Henry,Mr. Richard Henry Rouse,Mr. Richard Henry Rouse (LIV),0.23592215603554198,0.22961938067704082,1.2164908309175253,0.9616927104485933,-0.023485400846961095,1.1704157941610998,-0.381444274188314,-0.378555616187505,-0.0008993862445712928,-1.263052251563061,Normal,-1.2677916293641263,-0.41093102605819226,-0.41446101814232017,-0.9245909389574701,0.03904915291035798,-1.29254534687067,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Rush, Mr. Alfred George John",LIV,1.4494879274253378,-0.5046830188042937,1.9572824957998287,2.0089073638457546,1.3919523121324833,1.8833298508574612,0.22113549596854784,1.312228850708046,0.4595355608739743,1.414409960569908,13.49,Rush,Mr. Alfred George John,Mr. Alfred George John Rush,Mr. Alfred George John Rush (LIV),0.10023572050413239,-0.05126424629281885,1.7513314295564495,2.2332628797381515,-0.09743242742729774,2.143174743310386,-1.0345705902208067,-0.9159929279766406,0.9371492254880451,-1.7202953955421596,Overweight,-0.7749805048990529,-0.7410336903853054,-0.3338535467785434,-0.7496495460775036,0.22113549596854784,-0.8223441880113896,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Ryan, Mr. Edward",LIV,0.3474659003331687,0.9948596820174437,1.1214583442967379,0.9502808990776002,-0.25011152154795857,0.27300058352019024,-0.35387400842573474,0.24082270771341147,-0.023628873580831725,0.09308642827681338,10.25,Ryan,Mr. Edward,Mr. Edward Ryan,Mr. Edward Ryan (LIV),1.2645349829680983,1.0193012229920015,0.17616875991109182,0.36455364602770857,0.06073403455649126,1.0509243158593786,0.5697218580729108,0.8090085277518075,1.1557048135821746,-1.0780937090092253,Normal,-0.7978813822617866,0.578516726453924,-0.45875611409650247,-0.47248686831011755,-0.35387400842573513,-0.7088410544874636,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Ryan, Mr. Patrick",LIV,0.43930106925751633,0.27285764088105124,0.7467785522436289,1.1015132511873362,0.2761909892470548,1.795354617725021,-0.05039676999541893,1.312228850708046,0.38757490042325954,1.3066933682634059,11.79,Ryan,Mr. Patrick,Mr. Patrick Ryan,Mr. Patrick Ryan (LIV),0.6128289214005692,0.3847279199879696,1.1788868585253403,1.4949193294062133,0.05067637992479958,0.9429660340393125,-0.12863432850835693,0.08769948052065873,1.259527295461737,-0.763694607480622,Overweight,-0.8876354129946579,-0.17207415380829252,-0.5073126623714803,-0.5892561774754725,-0.05039676999541919,-0.8719162882607225,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Saad, Mr. Amin",LIV,2.1841692788201184,0.6616279707237245,2.0725685856623257,2.3869882441200962,-0.818518233206573,0.34185076597166625,-0.3922079753853537,0.5469387485690214,0.3464545230228498,0.35878735596618583,10.05,Saad,Mr. Amin,Mr. Amin Saad,Mr. Amin Saad (LIV),1.4800571242541,1.4122428559130218,1.133575239617985,1.4638255929628379,-0.0988283296715534,2.4454957461655287,-0.17667345059119016,-0.13001284812318845,0.2553021275081675,-1.8030519805082108,Normal,-0.7883555762837622,0.44457242949817194,-0.5655291694675413,-0.005356498336474888,-0.3922079753853542,-0.6915639857717949,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Saad, Mr. Khalil",LIV,0.7377653682616455,-0.39360578170638716,-0.08904559925946208,-0.18396174174542396,0.949858203064672,-0.32752600786211605,-0.67651823033586,0.24082270771341147,0.3053341456224401,-0.08644122556735705,8.51,Saad,Mr. Khalil,Mr. Khalil Saad,Mr. Khalil Saad (LIV),-0.4178397606157961,-0.1479169143260232,0.18079334782019313,0.14956788116273834,-0.6869326828862244,-0.1818987605114514,-0.345736160279354,-0.6294897308346414,-1.8118382154376282,0.006642661460197142,Normal,-0.7513594745309478,0.2175052367597299,-0.7073008191727486,-0.8571851143840062,-0.6765182303358606,-0.597815993527657,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Saade, Mr. Jean Nassr",LIV,0.600012614875123,0.9393210634684906,-0.002581031862591382,0.2697353145837854,3.286641350994531,-0.20130067336774635,-0.2676225827665925,-0.1418223433561009,-0.17783028883236593,-0.2803310917190613,11.5,Saade,Mr. Jean Nassr,Mr. Jean Nassr Saade,Mr. Jean Nassr Saade (LIV),0.9390245946983021,1.0701599413238836,-0.027628420901342064,0.16723226379726408,0.12512449961845867,0.10255524123686711,0.7857585317020058,0.6529050807120994,-0.6843701925219352,-0.07786586972753415,Normal,-0.27672097623257175,0.422551473376142,-0.2743494580121151,-0.9464185302884619,-0.2676225827665929,-0.2622048017274277,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
"Sadlier, Mr. Matthew",LIV,1.5413230963496853,-0.4491444002553407,0.8620646421061238,0.8746647230227308,-0.9448308357973763,-0.6870769606642625,-1.0822193806584928,0.5469387485690214,1.0969014105803174,0.12181085289188105,6.26,Sadlier,Mr. Matthew,Mr. Matthew Sadlier,Mr. Matthew Sadlier (LIV),-0.16462694279329143,0.031671340032616756,0.6646466969360478,0.2958754109459889,-0.9903445630031235,0.8730105799702665,-0.7117855792579175,-0.8903711049640878,-1.26446239768411,-0.8623254961875885,Normal,-0.7273283228708093,1.0576747599763674,-1.0675402569482757,-0.30654489256900674,-1.0822193806584934,-0.49588529251522384,Fair Value,False,True,False,-0.8943225536255255,-0.8943225536255252,1.4128666901914524
